region_id,M_0_4_Has_need_for_assist,M_0_4_Does_not_need_assist,M_0_4_Need_for_assistance_ns,M_0_4_Tot,M_5_14_Has_need_for_assist,M_5_14_Does_not_need_assist,M_5_14_Need_for_assistance_ns,M_5_14_Tot,M_15_19_Has_need_for_assist,M_15_19_Does_not_need_assist,M_15_19_Need_for_assist_ns,M_15_19_Tot,M_20_24_Has_need_for_assist,M_20_24_Does_not_need_assist,M_20_24_Need_for_assist_ns,M_20_24_Tot,M_25_34_Has_need_for_assist,M_25_34_Does_not_need_assist,M_25_34_Need_for_assist_ns,M_25_34_Tot,M_35_44_Has_need_for_assist,M_35_44_Does_not_need_assist,M_35_44_Need_for_assist_ns,M_35_44_Tot,M_45_54_Has_need_for_assist,M_45_54_Does_not_need_assist,M_45_54_Need_for_assist_ns,M_45_54_Tot,M_55_64_Has_need_for_assist,M_55_64_Does_not_need_assist,M_55_64_Need_for_assist_ns,M_55_64_Tot,M_65_over_Has_need_for_assist,M_65ov_Does_not_need_assist,M_65_over_Need_for_assist_ns,M_65_over_Tot,M_Tot_Has_need_for_assist,M_Tot_Does_not_need_assist,M_Tot_Need_for_assist_ns,M_Tot_Tot,F_0_4_Has_need_for_assist,F_0_4_Does_not_need_assist,F_0_4_Need_for_assistance_ns,F_0_4_Tot,F_5_14_Has_need_for_assist,F_5_14_Does_not_need_assist,F_5_14_Need_for_assistance_ns,F_5_14_Tot,F_15_19_Has_need_for_assist,F_15_19_Does_not_need_assist,F_15_19_Need_for_assist_ns,F_15_19_Tot,F_20_24_Has_need_for_assist,F_20_24_Does_not_need_assist,F_20_24_Need_for_assist_ns,F_20_24_Tot,F_25_34_Has_need_for_assist,F_25_34_Does_not_need_assist,F_25_34_Need_for_assist_ns,F_25_34_Tot,F_35_44_Has_need_for_assist,F_35_44_Does_not_need_assist,F_35_44_Need_for_assist_ns,F_35_44_Tot,F_45_54_Has_need_for_assist,F_45_54_Does_not_need_assist,F_45_54_Need_for_assist_ns,F_45_54_Tot,F_55_64_Has_need_for_assist,F_55_64_Does_not_need_assist,F_55_64_Need_for_assist_ns,F_55_64_Tot,F_65ov_Has_need_for_assist,F_65ov_Does_not_need_assist,F_65_over_Need_for_assist_ns,F_65_over_Tot,F_Tot_Has_need_for_assist,F_Tot_Does_not_need_assist,F_Tot_Need_for_assist_ns,F_Tot_Tot,P_0_4_Has_need_for_assist,P_0_4_Does_not_need_assist,P_0_4_Need_for_assistance_ns,P_0_4_Tot,P_5_14_Has_need_for_assist,P_5_14_Does_not_need_assist,P_5_14_Need_for_assistance_ns,P_5_14_Tot,P_15_19_Has_need_for_assist,P_15_19_Does_not_need_assist,P_15_19_Need_for_assist_ns,P_15_19_Tot,P_20_24_Has_need_for_assist,P_20_24_Does_not_need_assist,P_20_24_Need_for_assist_ns,P_20_24_Tot,P_25_34_Has_need_for_assist,P_25_34_Does_not_need_assist,P_25_34_Need_for_assist_ns,P_25_34_Tot,P_35_44_Has_need_for_assist,P_35_44_Does_not_need_assist,P_35_44_Need_for_assist_ns,P_35_44_Tot,P_45_54_Has_need_for_assist,P_45_54_Does_not_need_assist,P_45_54_Need_for_assist_ns,P_45_54_Tot,P_55_64_Has_need_for_assist,P_55_64_Does_not_need_assist,P_55_64_Need_for_assist_ns,P_55_64_Tot,P_65_over_Has_need_for_assist,P_65_ov_Does_not_need_assist,P_65_over_Need_for_assist_ns,P_65_over_Tot,P_Tot_Has_need_for_assist,P_Tot_Does_not_need_assist,P_Tot_Need_for_assist_ns,P_Tot_Tot
LGA53220,4,101,9,114,3,203,19,225,0,80,15,95,0,112,10,122,0,193,20,213,3,120,21,144,0,83,9,92,4,31,7,42,3,13,3,19,17,936,113,1066,0,80,15,95,0,181,13,194,0,81,10,91,0,105,7,112,0,159,22,181,3,102,10,115,7,63,10,80,8,36,10,54,18,16,5,39,36,823,102,961,4,181,24,209,3,384,32,419,0,161,25,186,0,217,17,234,0,352,42,394,6,222,31,259,7,146,19,172,12,67,17,96,21,29,8,58,53,1759,215,2027
LGA53290,0,18,6,24,5,56,7,68,0,49,5,54,0,17,3,20,0,20,5,25,0,20,0,20,0,23,0,23,4,8,0,12,0,6,0,6,9,217,26,252,0,32,4,36,0,61,13,74,0,64,0,64,3,19,0,22,4,33,0,37,0,31,7,38,3,27,0,30,0,10,3,13,0,8,0,8,10,285,27,322,0,50,10,60,5,117,20,142,0,113,5,118,3,36,3,42,4,53,5,62,0,51,7,58,3,50,0,53,4,18,3,25,0,14,0,14,19,502,53,574
LGA53360,0,3,0,3,0,8,3,11,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,3,0,4,0,4,0,3,0,3,0,0,0,0,0,25,3,28,0,3,0,3,0,4,0,4,0,0,0,0,0,0,0,0,0,5,0,5,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,3,15,0,18,0,6,0,6,0,12,3,15,0,0,0,0,0,0,0,0,0,9,0,9,0,6,0,6,0,4,0,4,0,3,0,3,3,0,0,3,3,40,3,46
LGA53430,0,24,3,27,0,39,6,45,0,14,3,17,0,18,0,18,0,24,0,24,0,24,5,29,5,14,3,22,0,15,3,18,3,3,0,6,8,175,23,206,0,18,0,18,0,37,8,45,0,22,3,25,0,23,4,27,0,27,0,27,0,21,0,21,3,27,3,33,4,16,0,20,3,5,0,8,10,196,18,224,0,42,3,45,0,76,14,90,0,36,6,42,0,41,4,45,0,51,0,51,0,45,5,50,8,41,6,55,4,31,3,38,6,8,0,14,18,371,41,430
LGA53520,5,190,41,236,5,309,31,345,5,167,21,193,5,93,48,146,11,154,94,259,3,138,72,213,9,111,23,143,8,72,5,85,13,22,5,40,64,1256,340,1660,0,175,36,211,7,394,32,433,0,175,16,191,0,99,15,114,5,204,21,230,13,202,9,224,10,132,5,147,15,98,5,118,18,38,7,63,68,1517,146,1731,5,365,77,447,12,703,63,778,5,342,37,384,5,192,63,260,16,358,115,489,16,340,81,437,19,243,28,290,23,170,10,203,31,60,12,103,132,2773,486,3391
LGA53570,0,4,0,4,0,9,0,9,0,3,0,3,0,0,0,0,0,3,0,3,0,4,0,4,0,3,0,3,0,5,0,5,3,3,0,6,3,34,0,37,0,3,0,3,0,9,0,9,0,6,0,6,0,8,0,8,0,3,0,3,0,8,0,8,0,3,0,3,0,6,0,6,0,0,0,0,0,46,0,46,0,7,0,7,0,18,0,18,0,9,0,9,0,8,0,8,0,6,0,6,0,12,0,12,0,6,0,6,0,11,0,11,3,3,0,6,3,80,0,83
LGA53640,0,10,0,10,0,10,3,13,0,6,3,9,0,7,0,7,0,8,0,8,0,8,0,8,0,6,0,6,0,5,0,5,0,0,0,0,0,60,6,66,0,15,0,15,0,15,0,15,0,0,0,0,3,3,0,6,0,7,0,7,0,6,0,6,0,5,0,5,0,3,0,3,0,0,0,0,3,54,0,57,0,25,0,25,0,25,3,28,0,6,3,9,3,10,0,13,0,15,0,15,0,14,0,14,0,11,0,11,0,8,0,8,0,0,0,0,3,114,6,123
LGA53710,0,7,0,7,3,7,0,10,3,0,0,3,0,4,0,4,0,0,0,0,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0,0,6,27,0,33,0,4,0,4,0,10,0,10,0,7,0,7,0,0,0,0,0,5,0,5,0,3,0,3,0,5,0,5,0,0,0,0,0,3,0,3,0,37,0,37,0,11,0,11,3,17,0,20,3,7,0,10,0,4,0,4,0,5,0,5,0,6,0,6,0,8,0,8,0,3,0,3,0,3,0,3,6,64,0,70
LGA53780,3,139,12,154,12,280,15,307,7,123,42,172,3,86,79,168,4,125,79,208,5,94,49,148,3,80,11,94,13,52,6,71,6,23,4,33,56,1002,297,1355,3,143,18,164,9,244,12,265,5,148,7,160,3,107,3,113,3,156,6,165,4,140,11,155,12,106,4,122,7,76,4,87,7,15,3,25,53,1135,68,1256,6,282,30,318,21,524,27,572,12,271,49,332,6,193,82,281,7,281,85,373,9,234,60,303,15,186,15,216,20,128,10,158,13,38,7,58,109,2137,365,2611
LGA53920,4,160,6,170,6,350,11,367,0,136,11,147,0,117,0,117,6,180,9,195,3,143,5,151,8,91,4,103,15,51,0,66,23,31,4,58,65,1259,50,1374,0,125,7,132,5,337,3,345,0,125,6,131,6,121,4,131,6,228,6,240,5,150,4,159,11,115,4,130,19,55,0,74,41,26,0,67,93,1282,34,1409,4,285,13,302,11,687,14,712,0,261,17,278,6,238,4,248,12,408,15,435,8,293,9,310,19,206,8,233,34,106,0,140,64,57,4,125,158,2541,84,2783
LGA53990,0,22,0,22,3,70,0,73,3,18,0,21,0,20,0,20,0,34,3,37,0,32,0,32,3,11,0,14,0,10,0,10,0,4,0,4,9,221,3,233,0,33,0,33,0,64,0,64,0,20,3,23,3,5,0,8,0,36,0,36,3,25,0,28,3,16,3,22,3,10,0,13,0,3,0,3,12,212,6,230,0,55,0,55,3,134,0,137,3,38,3,44,3,25,0,28,0,70,3,73,3,57,0,60,6,27,3,36,3,20,0,23,0,7,0,7,21,433,9,463
LGA54060,0,0,0,0,0,9,0,9,0,6,0,6,0,3,0,3,0,0,0,0,0,3,0,3,0,8,0,8,0,6,0,6,0,0,0,0,0,35,0,35,0,0,0,0,0,10,0,10,0,3,0,3,0,5,0,5,0,5,0,5,0,4,0,4,0,5,0,5,3,3,0,6,3,3,0,6,6,38,0,44,0,0,0,0,0,19,0,19,0,9,0,9,0,8,0,8,0,5,0,5,0,7,0,7,0,13,0,13,3,9,0,12,3,3,0,6,6,73,0,79
LGA54130,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,9,0,9,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,3,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,15,0,15
LGA54170,4,50,4,58,7,95,4,106,3,53,6,62,4,34,0,38,0,51,0,51,0,38,4,42,0,47,0,47,0,13,0,13,3,5,0,8,21,386,18,425,0,54,0,54,4,95,9,108,0,46,5,51,0,44,5,49,0,57,3,60,0,53,0,53,6,38,0,44,5,23,0,28,5,0,0,5,20,410,22,452,4,104,4,112,11,190,13,214,3,99,11,113,4,78,5,87,0,108,3,111,0,91,4,95,6,85,0,91,5,36,0,41,8,5,0,13,41,796,40,877
LGA54200,0,58,6,64,4,95,7,106,3,61,6,70,0,27,3,30,0,45,0,45,4,58,3,65,0,31,0,31,0,13,3,16,0,6,0,6,11,394,28,433,0,35,5,40,3,118,5,126,3,79,0,82,0,29,0,29,3,47,4,54,0,64,3,67,3,35,0,38,3,23,0,26,5,7,0,12,20,437,17,474,0,93,11,104,7,213,12,232,6,140,6,152,0,56,3,59,3,92,4,99,4,122,6,132,3,66,0,69,3,36,3,42,5,13,0,18,31,831,45,907
LGA54280,0,143,8,151,0,242,9,251,3,96,7,106,6,70,11,87,4,112,22,138,5,86,23,114,11,93,11,115,10,25,4,39,12,19,3,34,51,886,98,1035,0,119,9,128,11,228,5,244,0,81,0,81,0,93,6,99,3,162,14,179,13,139,9,161,6,96,12,114,5,50,5,60,18,18,5,41,56,986,65,1107,0,262,17,279,11,470,14,495,3,177,7,187,6,163,17,186,7,274,36,317,18,225,32,275,17,189,23,229,15,75,9,99,30,37,8,75,107,1872,163,2142
LGA54340,0,18,3,21,0,55,3,58,0,14,0,14,0,5,0,5,0,11,3,14,3,25,0,28,0,17,0,17,0,16,0,16,0,4,0,4,3,165,9,177,0,15,0,15,0,58,4,62,0,21,0,21,0,15,0,15,0,25,0,25,0,22,0,22,3,19,0,22,4,12,0,16,0,5,0,5,7,192,4,203,0,33,3,36,0,113,7,120,0,35,0,35,0,20,0,20,0,36,3,39,3,47,0,50,3,36,0,39,4,28,0,32,0,9,0,9,10,357,13,380
LGA54410,0,7,0,7,3,15,0,18,0,3,3,6,0,3,0,3,3,4,0,7,0,7,0,7,0,3,0,3,0,5,0,5,0,3,0,3,6,50,3,59,0,5,3,8,0,8,0,8,0,3,0,3,0,7,0,7,0,8,3,11,0,6,0,6,0,5,0,5,3,0,0,3,3,3,0,6,6,45,6,57,0,12,3,15,3,23,0,26,0,6,3,9,0,10,0,10,3,12,3,18,0,13,0,13,0,8,0,8,3,5,0,8,3,6,0,9,12,95,9,116
LGA54480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54550,0,6,3,9,0,4,0,4,0,9,0,9,0,3,3,6,0,3,0,3,0,3,0,3,0,7,0,7,0,0,0,0,0,0,0,0,0,35,6,41,3,4,0,7,0,12,0,12,0,10,0,10,0,0,0,0,0,9,0,9,0,8,0,8,0,3,0,3,0,3,0,3,0,3,0,3,3,52,0,55,3,10,3,16,0,16,0,16,0,19,0,19,0,3,3,6,0,12,0,12,0,11,0,11,0,10,0,10,0,3,0,3,0,3,0,3,3,87,6,96
LGA54620,0,8,0,8,0,8,0,8,0,0,0,0,0,0,0,0,0,8,0,8,0,3,0,3,0,4,0,4,0,5,0,5,0,3,3,6,0,39,3,42,0,3,0,3,0,16,0,16,0,4,0,4,0,0,0,0,0,6,0,6,0,5,0,5,0,5,0,5,3,0,0,3,0,0,0,0,3,39,0,42,0,11,0,11,0,24,0,24,0,4,0,4,0,0,0,0,0,14,0,14,0,8,0,8,0,9,0,9,3,5,0,8,0,3,3,6,3,78,3,84
LGA54690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,11,0,11,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,14,0,14
LGA54760,0,0,0,0,0,4,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,4,0,4,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,9,0,9,0,4,0,4,0,0,0,0,0,3,0,3,0,6,0,6,0,4,0,4,0,0,0,0,0,0,0,0,0,26,0,26
LGA54830,0,54,10,64,6,99,12,117,5,51,13,69,0,26,58,84,3,47,108,158,6,39,76,121,3,29,20,52,3,19,8,30,0,11,3,14,26,375,308,709,0,50,4,54,0,88,5,93,4,33,7,44,4,36,0,40,3,70,4,77,0,51,0,51,3,36,3,42,4,18,0,22,3,8,0,11,21,390,23,434,0,104,14,118,6,187,17,210,9,84,20,113,4,62,58,124,6,117,112,235,6,90,76,172,6,65,23,94,7,37,8,52,3,19,3,25,47,765,331,1143
LGA54900,0,3,0,3,0,0,0,0,0,0,3,3,0,4,0,4,0,0,3,3,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,17,0,3,0,3,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,10,0,10,0,6,0,6,0,4,0,4,0,0,3,3,0,4,0,4,0,0,3,3,0,4,0,4,0,3,0,3,0,0,0,0,0,0,0,0,0,21,6,27
LGA54970,0,19,0,19,0,45,0,45,0,12,0,12,0,22,3,25,0,20,0,20,0,23,0,23,0,23,0,23,0,6,0,6,0,3,0,3,0,173,3,176,0,18,0,18,0,33,0,33,0,17,0,17,0,18,3,21,0,25,0,25,3,21,0,24,0,24,0,24,0,6,0,6,3,3,0,6,6,165,3,174,0,37,0,37,0,78,0,78,0,29,0,29,0,40,6,46,0,45,0,45,3,44,0,47,0,47,0,47,0,12,0,12,3,6,0,9,6,338,6,350
LGA55040,0,10,0,10,0,20,0,20,0,13,0,13,0,13,4,17,4,8,0,12,0,8,3,11,0,9,0,9,0,7,0,7,0,3,0,3,4,91,7,102,0,9,3,12,0,28,0,28,0,10,3,13,0,11,0,11,0,16,3,19,0,12,3,15,0,17,3,20,0,8,0,8,0,3,0,3,0,114,15,129,0,19,3,22,0,48,0,48,0,23,3,26,0,24,4,28,4,24,3,31,0,20,6,26,0,26,3,29,0,15,0,15,0,6,0,6,4,205,22,231
LGA55110,3,111,7,121,7,137,6,150,0,73,7,80,4,57,3,64,0,67,3,70,6,48,3,57,4,50,5,59,8,24,0,32,3,13,0,16,35,580,34,649,3,82,9,94,5,162,7,174,0,69,4,73,0,56,0,56,3,82,3,88,6,61,0,67,10,45,3,58,3,33,0,36,5,6,0,11,35,596,26,657,6,193,16,215,12,299,13,324,0,142,11,153,4,113,3,120,3,149,6,158,12,109,3,124,14,95,8,117,11,57,0,68,8,19,0,27,70,1176,60,1306
LGA55180,0,17,0,17,3,39,0,42,0,12,0,12,0,4,0,4,0,6,4,10,0,10,0,10,3,7,0,10,0,0,0,0,3,0,0,3,9,95,4,108,0,21,0,21,0,38,0,38,0,15,0,15,0,9,0,9,0,16,0,16,0,17,0,17,3,10,0,13,0,6,0,6,3,0,0,3,6,132,0,138,0,38,0,38,3,77,0,80,0,27,0,27,0,13,0,13,0,22,4,26,0,27,0,27,6,17,0,23,0,6,0,6,6,0,0,6,15,227,4,246
LGA55250,0,17,5,22,0,47,4,51,0,14,3,17,0,11,3,14,0,22,3,25,0,16,3,19,3,25,3,31,3,7,3,13,3,9,0,12,9,168,27,204,0,14,5,19,0,58,7,65,0,19,3,22,0,7,4,11,0,27,5,32,0,32,5,37,3,20,0,23,7,12,3,22,4,11,3,18,14,200,35,249,0,31,10,41,0,105,11,116,0,33,6,39,0,18,7,25,0,49,8,57,0,48,8,56,6,45,3,54,10,19,6,35,7,20,3,30,23,368,62,453
LGA55320,0,22,4,26,0,61,5,66,3,21,4,28,3,24,3,30,0,33,3,36,3,31,0,34,6,18,0,24,0,16,0,16,3,3,0,6,18,229,19,266,3,23,3,29,0,56,7,63,0,30,3,33,0,23,3,26,3,42,3,48,3,28,3,34,0,34,0,34,0,16,0,16,7,5,0,12,16,257,22,295,3,45,7,55,0,117,12,129,3,51,7,61,3,47,6,56,3,75,6,84,6,59,3,68,6,52,0,58,0,32,0,32,10,8,0,18,34,486,41,561
LGA55390,0,7,0,7,0,24,0,24,0,13,0,13,0,15,0,15,0,17,0,17,0,16,0,16,0,13,0,13,0,12,0,12,6,3,0,9,6,120,0,126,0,15,0,15,0,21,0,21,0,7,0,7,0,9,0,9,0,22,0,22,0,18,3,21,0,18,0,18,0,7,0,7,3,6,0,9,3,123,3,129,0,22,0,22,0,45,0,45,0,20,0,20,0,24,0,24,0,39,0,39,0,34,3,37,0,31,0,31,0,19,0,19,9,9,0,18,9,243,3,255
LGA55460,0,6,3,9,0,23,4,27,0,7,0,7,0,6,0,6,0,9,0,9,0,7,0,7,0,13,3,16,0,4,0,4,0,0,0,0,0,75,10,85,0,12,4,16,0,27,3,30,0,7,0,7,0,9,0,9,0,14,0,14,0,11,3,14,0,8,0,8,3,3,0,6,0,0,0,0,3,91,10,104,0,18,7,25,0,50,7,57,0,14,0,14,0,15,0,15,0,23,0,23,0,18,3,21,0,21,3,24,3,7,0,10,0,0,0,0,3,166,20,189
LGA55530,0,5,0,5,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,14,0,14,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,0,0,0,0,3,0,3,0,18,0,18,0,8,0,8,0,3,0,3,0,9,0,9,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,6,0,0,0,0,0,3,0,3,0,32,0,32
LGA55600,0,12,3,15,4,29,0,33,0,11,3,14,0,3,0,3,0,16,0,16,3,9,0,12,0,20,0,20,0,12,0,12,3,3,3,9,10,115,9,134,0,22,5,27,0,38,0,38,0,14,0,14,0,12,0,12,0,22,3,25,0,18,3,21,0,13,0,13,0,11,0,11,4,5,0,9,4,155,11,170,0,34,8,42,4,67,0,71,0,25,3,28,0,15,0,15,0,38,3,41,3,27,3,33,0,33,0,33,0,23,0,23,7,8,3,18,14,270,20,304
LGA55670,3,6,0,9,0,9,3,12,0,8,4,12,0,0,0,0,0,4,0,4,0,5,0,5,3,0,0,3,0,3,0,3,0,0,0,0,6,35,7,48,0,3,0,3,0,10,0,10,0,4,4,8,0,0,0,0,0,4,0,4,0,5,0,5,0,3,0,3,0,3,0,3,0,3,0,3,0,35,4,39,3,9,0,12,0,19,3,22,0,12,8,20,0,0,0,0,0,8,0,8,0,10,0,10,3,3,0,6,0,6,0,6,0,3,0,3,6,70,11,87
LGA55740,0,10,0,10,0,6,3,9,0,4,0,4,0,7,0,7,4,0,0,4,0,7,0,7,0,11,0,11,0,0,0,0,0,0,0,0,4,45,3,52,0,6,0,6,0,24,3,27,0,15,0,15,0,3,0,3,0,8,0,8,3,5,0,8,0,7,0,7,0,0,0,0,0,0,0,0,3,68,3,74,0,16,0,16,0,30,6,36,0,19,0,19,0,10,0,10,4,8,0,12,3,12,0,15,0,18,0,18,0,0,0,0,0,0,0,0,7,113,6,126
LGA55810,0,9,0,9,0,26,0,26,0,10,0,10,0,8,0,8,0,6,3,9,0,12,0,12,0,13,0,13,3,6,0,9,0,9,0,9,3,99,3,105,0,18,0,18,0,25,3,28,0,17,0,17,3,10,0,13,0,17,0,17,0,14,0,14,0,8,0,8,0,4,0,4,3,6,0,9,6,119,3,128,0,27,0,27,0,51,3,54,0,27,0,27,3,18,0,21,0,23,3,26,0,26,0,26,0,21,0,21,3,10,0,13,3,15,0,18,9,218,6,233
LGA55880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55950,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,0,6,0,4,0,4,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,3,0,3,0,16,0,16,0,4,0,4,0,3,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,6,0,6,0,3,0,3,0,0,0,0,0,3,0,3,0,22,0,22
LGA56020,0,10,0,10,0,20,3,23,0,9,3,12,0,4,0,4,0,4,3,7,0,11,0,11,3,12,0,15,0,6,3,9,3,3,0,6,6,79,12,97,0,6,0,6,0,18,0,18,0,3,0,3,0,5,0,5,0,5,0,5,0,6,0,6,0,10,0,10,0,4,0,4,3,3,0,6,3,60,0,63,0,16,0,16,0,38,3,41,0,12,3,15,0,9,0,9,0,9,3,12,0,17,0,17,3,22,0,25,0,10,3,13,6,6,0,12,9,139,12,160
LGA56090,0,37,0,37,3,63,6,72,3,32,21,56,0,22,95,117,0,35,184,219,4,35,92,131,3,27,23,53,0,11,5,16,3,6,0,9,16,268,426,710,0,24,0,24,0,67,7,74,0,37,0,37,0,17,0,17,3,29,0,32,3,29,3,35,4,26,0,30,0,14,3,17,4,6,0,10,14,249,13,276,0,61,0,61,3,130,13,146,3,69,21,93,0,39,95,134,3,64,184,251,7,64,95,166,7,53,23,83,0,25,8,33,7,12,0,19,30,517,439,986
LGA56160,0,4,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,4,0,0,0,0,0,15,0,15,0,6,0,6,0,8,0,8,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,21,0,10,0,10,0,12,0,12,0,0,0,0,0,3,0,3,0,0,0,0,0,7,0,7,0,0,0,0,0,4,0,4,0,0,0,0,0,36,0,36
LGA56230,3,13,3,19,0,48,5,53,0,16,0,16,0,5,0,5,0,14,0,14,0,15,0,15,0,10,0,10,0,6,0,6,0,5,0,5,3,132,8,143,0,22,3,25,3,41,0,44,0,13,0,13,0,12,0,12,0,18,0,18,3,10,0,13,0,16,0,16,0,6,0,6,0,0,0,0,6,138,3,147,3,35,6,44,3,89,5,97,0,29,0,29,0,17,0,17,0,32,0,32,3,25,0,28,0,26,0,26,0,12,0,12,0,5,0,5,9,270,11,290
LGA56300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,4,0,4,0,4,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,4,0,4,0,4,0,4,0,14,0,14
LGA56370,0,3,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,3,0,3,0,10,0,10,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,19
LGA56450,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,4,0,0,0,0,0,7,0,7,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,3,0,4,0,4,0,0,0,0,3,11,0,14
LGA56520,0,18,5,23,0,58,0,58,0,15,4,19,0,9,5,14,0,18,0,18,0,30,0,30,0,16,0,16,0,11,0,11,3,3,0,6,3,178,14,195,0,22,0,22,0,59,0,59,0,12,3,15,0,16,0,16,5,28,0,33,0,14,0,14,3,22,0,25,0,10,0,10,3,4,0,7,11,187,3,201,0,40,5,45,0,117,0,117,0,27,7,34,0,25,5,30,5,46,0,51,0,44,0,44,3,38,0,41,0,21,0,21,6,7,0,13,14,365,17,396
LGA56580,0,0,0,0,0,7,0,7,0,4,0,4,0,5,0,5,0,4,0,4,0,0,0,0,0,3,0,3,3,0,0,3,0,0,0,0,3,23,0,26,0,0,0,0,0,5,0,5,0,0,0,0,0,3,0,3,3,3,0,6,0,4,0,4,0,0,0,0,3,0,0,3,0,0,3,3,6,15,3,24,0,0,0,0,0,12,0,12,0,4,0,4,0,8,0,8,3,7,0,10,0,4,0,4,0,3,0,3,6,0,0,6,0,0,3,3,9,38,3,50
