region_id,No_Int_con_HHs_with_Ind_p,No_Internet_connect_Other_hhd,No_Internet_connect_Tot_hhd,Ty_Int_con_Bba_HHs_with_Ind_p,Type_Int_conn_Bband_Other_hhd,Type_Int_conn_Bband_Tot_hhd,Typ_Int_con_Diup_HHs_w_Ind_p,Type_Int_conn_Di_up_Other_hhd,Type_Int_conn_Di_up_Tot_hhd,Type_Int_con_Oth_HHs_w_Ind_p,Type_Int_conn_Other_Other_hhd,Type_Int_conn_Other_Tot_hhd,Type_Int_con_Tot_HHs_w_Ind_p,Type_Int_conn_Tot_Oth_hhd,Type_Int_conn_Tot_Tot_hhd,Internet_con_ns_HHs_w_Ind_p,Internet_connect_ns_Oth_hhd,Internet_connect_ns_Tot_hhd,Tot_Hholds_w_Indig_per,Tot_Oth_households,Tot_Tot_households
ILOC50400701,33,35,68,9,173,182,0,12,12,4,19,23,13,204,217,4,17,21,50,256,306
ILOC50400702,25,6,31,3,12,15,0,0,0,0,0,0,3,12,15,3,4,7,31,22,53
ILOC50400801,67,32,99,23,77,100,5,0,5,0,10,10,28,87,115,13,6,19,108,125,233
ILOC50500101,95,1407,1502,100,2759,2859,4,157,161,15,263,278,119,3179,3298,15,216,231,229,4802,5031
ILOC50500102,26,1003,1029,85,6705,6790,9,251,260,18,335,353,112,7291,7403,5,221,226,143,8515,8658
ILOC50500103,26,806,832,50,2457,2507,3,104,107,5,156,161,58,2717,2775,10,118,128,94,3641,3735
ILOC50500104,34,407,441,65,2081,2146,3,102,105,4,174,178,72,2357,2429,3,80,83,109,2844,2953
ILOC50500105,22,313,335,37,1043,1080,3,43,46,3,66,69,43,1152,1195,5,56,61,70,1521,1591
ILOC50500201,54,1174,1228,86,3814,3900,4,171,175,4,189,193,94,4174,4268,12,206,218,160,5554,5714
ILOC50500301,35,2337,2372,96,7442,7538,7,353,360,6,388,394,109,8183,8292,13,352,365,157,10872,11029
ILOC50500302,56,2455,2511,100,8916,9016,8,349,357,18,630,648,126,9895,10021,15,453,468,197,12803,13000
ILOC50500401,53,967,1020,68,3329,3397,7,151,158,14,206,220,89,3686,3775,8,205,213,150,4858,5008
ILOC50500402,36,690,726,49,1659,1708,5,109,114,10,139,149,64,1907,1971,9,105,114,109,2702,2811
ILOC50500403,19,603,622,24,1459,1483,0,80,80,3,121,124,27,1660,1687,0,111,111,46,2374,2420
ILOC50500404,46,722,768,34,2201,2235,3,100,103,8,189,197,45,2490,2535,13,136,149,104,3348,3452
ILOC50500501,23,2154,2177,90,12032,12122,3,510,513,7,480,487,100,13022,13122,4,415,419,127,15591,15718
ILOC50500502,84,2194,2278,101,7441,7542,3,308,311,16,464,480,120,8213,8333,22,496,518,226,10903,11129
ILOC50500503,0,179,179,12,2667,2679,0,68,68,0,59,59,12,2794,2806,0,77,77,12,3050,3062
ILOC50500601,29,949,978,68,5616,5684,5,209,214,13,281,294,86,6106,6192,9,268,277,124,7323,7447
ILOC50500602,27,1412,1439,51,4127,4178,4,199,203,7,210,217,62,4536,4598,6,211,217,95,6159,6254
ILOC50500603,52,959,1011,114,9006,9120,5,252,257,12,442,454,131,9700,9831,14,295,309,197,10954,11151
ILOC50500604,32,559,591,36,1214,1250,0,69,69,4,116,120,40,1399,1439,7,67,74,79,2025,2104
ILOC50500605,52,1128,1180,39,2479,2518,0,126,126,8,186,194,47,2791,2838,13,161,174,112,4080,4192
ILOC50500701,71,2587,2658,96,9417,9513,7,360,367,19,594,613,122,10371,10493,21,464,485,214,13422,13636
ILOC50500801,16,482,498,37,1509,1546,3,90,93,0,125,125,40,1724,1764,4,92,96,60,2298,2358
ILOC50500802,4,525,529,48,6559,6607,3,203,206,4,267,271,55,7029,7084,3,210,213,62,7764,7826
ILOC50500803,84,1764,1848,114,4313,4427,8,233,241,18,257,275,140,4803,4943,21,291,312,245,6858,7103
ILOC50500804,21,381,402,43,2074,2117,3,96,99,3,138,141,49,2308,2357,3,78,81,73,2767,2840
ILOC50500805,19,326,345,46,1220,1266,0,68,68,4,77,81,50,1365,1415,5,62,67,74,1753,1827
ILOC50500806,26,405,431,19,1194,1213,0,80,80,0,98,98,19,1372,1391,10,67,77,55,1844,1899
ILOC50500807,45,994,1039,85,2601,2686,4,128,132,4,208,212,93,2937,3030,7,182,189,145,4113,4258
ILOC50500808,57,1253,1310,92,5734,5826,6,268,274,13,303,316,111,6305,6416,8,253,261,176,7811,7987
ILOC50500901,20,1610,1630,103,14234,14337,7,464,471,12,625,637,122,15323,15445,7,474,481,149,17407,17556
ILOC50500902,25,4010,4035,191,28147,28338,5,1078,1083,18,965,983,214,30190,30404,16,988,1004,255,35188,35443
ILOC50501001,34,755,789,79,3029,3108,0,136,136,8,114,122,87,3279,3366,9,122,131,130,4156,4286
ILOC50501002,21,631,652,74,2965,3039,4,118,122,6,144,150,84,3227,3311,5,126,131,110,3984,4094
ILOC50501003,15,1372,1387,78,8173,8251,3,357,360,5,210,215,86,8740,8826,3,274,277,104,10386,10490
ILOC50501101,93,1521,1614,138,4012,4150,5,209,214,26,335,361,169,4556,4725,14,276,290,276,6353,6629
ILOC50501102,10,358,368,53,2539,2592,3,96,99,8,191,199,64,2826,2890,0,100,100,74,3284,3358
ILOC50501201,27,3334,3361,65,15255,15320,3,622,625,7,645,652,75,16522,16597,4,580,584,106,20436,20542
ILOC50501202,37,1994,2031,78,12526,12604,4,431,435,11,370,381,93,13327,13420,11,429,440,141,15750,15891
ILOC50501301,28,1294,1322,109,7771,7880,3,360,363,4,183,187,116,8314,8430,4,351,355,148,9959,10107
ILOC50501302,38,658,696,64,1931,1995,4,97,101,8,102,110,76,2130,2206,6,100,106,120,2888,3008
ILOC50501401,31,2591,2622,84,13417,13501,3,468,471,4,1280,1284,91,15165,15256,4,509,513,126,18265,18391
ILOC50501402,26,3673,3699,77,24026,24103,4,802,806,9,1136,1145,90,25964,26054,18,815,833,134,30452,30586
ILOC50501501,84,2265,2349,242,10960,11202,12,462,474,25,688,713,279,12110,12389,27,567,594,390,14942,15332
ILOC50501502,44,2774,2818,108,6442,6550,3,401,404,21,508,529,132,7351,7483,6,408,414,182,10533,10715
ILOC50501503,22,774,796,113,8176,8289,0,248,248,12,459,471,125,8883,9008,8,300,308,155,9957,10112
ILOC50501601,14,713,727,72,4207,4279,5,233,238,5,241,246,82,4681,4763,3,173,176,99,5567,5666
ILOC50501701,57,2173,2230,85,12153,12238,3,458,461,11,726,737,99,13337,13436,19,429,448,175,15939,16114
ILOC50501702,93,2355,2448,84,9136,9220,4,399,403,21,634,655,109,10169,10278,22,488,510,224,13012,13236
ILOC50501801,66,3991,4057,134,19522,19656,4,743,747,29,1108,1137,167,21373,21540,7,794,801,240,26158,26398
ILOC50501802,69,3559,3628,132,13092,13224,4,559,563,14,705,719,150,14356,14506,21,685,706,240,18600,18840
ILOC50501803,69,1365,1434,74,3562,3636,3,179,182,12,272,284,89,4013,4102,19,236,255,177,5614,5791
ILOC50501804,127,6642,6769,171,20789,20960,12,936,948,27,1513,1540,210,23238,23448,31,1028,1059,368,30908,31276
ILOC50501901,29,867,896,85,4986,5071,0,153,153,11,195,206,96,5334,5430,4,195,199,129,6396,6525
ILOC50501902,93,1255,1348,137,4969,5106,6,219,225,18,269,287,161,5457,5618,13,244,257,267,6956,7223
ILOC50501903,13,178,191,23,404,427,0,15,15,0,50,50,23,469,492,0,37,37,36,684,720
ILOC50501904,23,758,781,61,4162,4223,3,257,260,7,170,177,71,4589,4660,6,217,223,100,5564,5664
ILOC50501905,45,590,635,126,5663,5789,3,127,130,13,286,299,142,6076,6218,13,214,227,200,6880,7080
ILOC50501906,16,439,455,29,1727,1756,5,73,78,4,93,97,38,1893,1931,6,60,66,60,2392,2452
ILOC50501907,29,493,522,22,931,953,0,40,40,7,111,118,29,1082,1111,5,73,78,63,1648,1711
ILOC50501908,66,574,640,60,1219,1279,4,70,74,10,106,116,74,1395,1469,13,79,92,153,2048,2201
ILOC50501909,30,305,335,56,1615,1671,4,57,61,8,76,84,68,1748,1816,8,72,80,106,2125,2231
ILOC50502001,129,4545,4674,312,23780,24092,11,900,911,47,1192,1239,370,25872,26242,21,1041,1062,520,31458,31978
ILOC50502101,79,2075,2154,211,13551,13762,11,542,553,27,830,857,249,14923,15172,14,572,586,342,17570,17912
ILOC50600101,6,11,17,0,26,26,0,3,3,0,0,0,0,29,29,0,0,0,6,40,46
ILOC50600102,41,5,46,3,7,10,0,0,0,0,0,0,3,7,10,3,0,3,47,12,59
ILOC50600103,21,0,21,0,4,4,0,0,0,0,0,0,0,4,4,3,4,7,24,8,32
ILOC50600104,14,0,14,0,4,4,0,0,0,0,0,0,0,4,4,0,0,0,14,4,18
ILOC50600105,19,15,34,6,20,26,0,3,3,4,4,8,10,27,37,5,4,9,34,46,80
ILOC50600106,35,72,107,102,975,1077,7,40,47,10,61,71,119,1076,1195,9,30,39,163,1178,1341
ILOC50600107,16,7,23,0,17,17,3,3,6,0,0,0,3,20,23,0,3,3,19,30,49
ILOC50600108,24,0,24,0,5,5,0,0,0,0,0,0,0,5,5,0,0,0,24,5,29
ILOC50600109,18,0,18,0,5,5,0,0,0,0,0,0,0,5,5,0,0,0,18,5,23
ILOC50600110,10,0,10,0,4,4,0,0,0,0,0,0,0,4,4,3,0,3,13,4,17
ILOC50600201,41,157,198,20,810,830,0,37,37,4,69,73,24,916,940,5,50,55,70,1123,1193
ILOC50600202,36,29,65,18,123,141,0,5,5,5,6,11,23,134,157,3,27,30,62,190,252
ILOC50600203,10,19,29,35,328,363,0,12,12,4,13,17,39,353,392,3,10,13,52,382,434
ILOC50600204,21,40,61,54,735,789,6,33,39,5,25,30,65,793,858,3,10,13,89,843,932
ILOC50600301,82,267,349,170,3154,3324,9,96,105,25,212,237,204,3462,3666,18,147,165,304,3876,4180
ILOC50600401,21,3,24,3,3,6,0,0,0,0,0,0,3,3,6,0,0,0,24,6,30
ILOC50600402,7,11,18,8,51,59,0,0,0,3,5,8,11,56,67,0,7,7,18,74,92
ILOC50600403,15,84,99,49,800,849,0,34,34,0,54,54,49,888,937,9,75,84,73,1047,1120
ILOC50600404,193,194,387,231,1490,1721,10,55,65,30,121,151,271,1666,1937,72,61,133,536,1921,2457
ILOC50600405,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,19,0,19
ILOC50600501,6,16,22,12,68,80,0,0,0,3,8,11,15,76,91,0,4,4,21,96,117
ILOC50600502,5,25,30,11,268,279,0,10,10,3,17,20,14,295,309,0,22,22,19,342,361
ILOC50600503,20,3,23,3,11,14,0,0,0,12,0,12,15,11,26,5,0,5,40,14,54
ILOC50600504,46,9,55,19,53,72,0,3,3,12,8,20,31,64,95,11,4,15,88,77,165
ILOC50600505,27,22,49,41,288,329,4,5,9,0,14,14,45,307,352,7,7,14,79,336,415
ILOC50700101,115,1812,1927,86,3683,3769,3,221,224,11,288,299,100,4192,4292,16,248,264,231,6252,6483
ILOC50700102,38,1055,1093,93,4159,4252,8,264,272,10,213,223,111,4636,4747,11,192,203,160,5883,6043
ILOC50700201,82,1379,1461,119,4294,4413,12,310,322,16,227,243,147,4831,4978,12,200,212,241,6410,6651
ILOC50700202,14,146,160,5,165,170,0,9,9,0,11,11,5,185,190,0,17,17,19,348,367
ILOC50700203,21,126,147,5,231,236,0,22,22,0,11,11,5,264,269,3,18,21,29,408,437
ILOC50700204,22,79,101,6,123,129,0,20,20,0,9,9,6,152,158,4,6,10,32,237,269
ILOC50700205,21,250,271,19,531,550,0,47,47,0,37,37,19,615,634,0,36,36,40,901,941
ILOC50700301,31,1612,1643,55,4071,4126,4,235,239,5,346,351,64,4652,4716,9,238,247,104,6502,6606
ILOC50700302,11,155,166,25,904,929,0,44,44,3,72,75,28,1020,1048,4,41,45,43,1216,1259
ILOC50700303,18,196,214,23,798,821,3,51,54,3,69,72,29,918,947,5,36,41,52,1150,1202
ILOC50700304,40,602,642,43,1014,1057,3,82,85,15,134,149,61,1230,1291,3,77,80,104,1909,2013
ILOC50700305,30,380,410,17,631,648,3,42,45,11,63,74,31,736,767,6,70,76,67,1186,1253
ILOC50700401,60,2179,2239,123,7368,7491,4,368,372,20,515,535,147,8251,8398,7,336,343,214,10766,10980
ILOC50700501,30,498,528,38,1137,1175,0,62,62,7,87,94,45,1286,1331,12,60,72,87,1844,1931
ILOC50700502,17,306,323,14,737,751,0,42,42,0,45,45,14,824,838,3,37,40,34,1167,1201
ILOC50700601,42,1375,1417,106,5480,5586,7,298,305,15,311,326,128,6089,6217,10,285,295,180,7749,7929
ILOC50700701,21,234,255,13,559,572,3,40,43,0,38,38,16,637,653,3,35,38,40,906,946
ILOC50700702,26,383,409,21,1129,1150,0,58,58,4,70,74,25,1257,1282,7,52,59,58,1692,1750
ILOC50700703,30,124,154,10,247,257,0,14,14,4,8,12,14,269,283,3,9,12,47,402,449
ILOC50700801,27,199,226,11,695,706,0,40,40,5,50,55,16,785,801,3,38,41,46,1022,1068
ILOC50700802,48,394,442,29,899,928,3,72,75,7,60,67,39,1031,1070,11,35,46,98,1460,1558
ILOC50700901,137,5780,5917,321,18807,19128,16,1122,1138,56,1209,1265,393,21138,21531,35,982,1017,565,27900,28465
ILOC50701001,33,841,874,29,2492,2521,0,170,170,11,159,170,40,2821,2861,3,101,104,76,3763,3839
ILOC50701002,29,983,1012,49,2022,2071,3,160,163,7,118,125,59,2300,2359,3,107,110,91,3390,3481
ILOC50701101,35,923,958,52,3159,3211,8,185,193,9,180,189,69,3524,3593,3,140,143,107,4587,4694
ILOC50701102,56,207,263,25,512,537,0,20,20,4,38,42,29,570,599,13,22,35,98,799,897
ILOC50701201,7,170,177,20,550,570,0,33,33,0,34,34,20,617,637,3,36,39,30,823,853
ILOC50701202,23,634,657,41,1798,1839,5,111,116,3,126,129,49,2035,2084,3,132,135,75,2801,2876
ILOC50701203,13,348,361,25,805,830,0,50,50,3,49,52,28,904,932,4,45,49,45,1297,1342
ILOC50701301,77,430,507,31,928,959,3,60,63,8,59,67,42,1047,1089,14,58,72,133,1535,1668
ILOC50701302,96,921,1017,42,2136,2178,0,137,137,7,137,144,49,2410,2459,22,101,123,167,3432,3599
ILOC50701401,74,667,741,42,1263,1305,3,77,80,13,92,105,58,1432,1490,11,83,94,143,2182,2325
ILOC50701501,7,751,758,37,2878,2915,0,171,171,4,227,231,41,3276,3317,6,129,135,54,4156,4210
ILOC50701502,13,657,670,30,1846,1876,3,131,134,4,84,88,37,2061,2098,3,85,88,53,2803,2856
ILOC50701503,54,1190,1244,134,6547,6681,5,322,327,17,395,412,156,7264,7420,10,283,293,220,8737,8957
ILOC50701504,42,880,922,46,1942,1988,3,98,101,6,131,137,55,2171,2226,5,124,129,102,3175,3277
ILOC50701505,12,415,427,28,1285,1313,5,86,91,0,76,76,33,1447,1480,0,61,61,45,1923,1968
ILOC50800101,91,95,186,107,341,448,9,29,38,12,31,43,128,401,529,23,56,79,242,552,794
ILOC50800102,15,0,15,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,18,0,18
ILOC50800103,39,0,39,4,0,4,0,0,0,0,0,0,4,0,4,4,0,4,47,0,47
ILOC50800201,26,13,39,12,88,100,0,3,3,19,14,33,31,105,136,5,5,10,62,123,185
ILOC50800202,9,0,9,3,7,10,0,0,0,0,0,0,3,7,10,0,0,0,12,7,19
ILOC50800203,52,0,52,3,0,3,0,0,0,8,0,8,11,0,11,3,0,3,66,0,66
ILOC50800204,35,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,35
ILOC50800205,30,4,34,8,6,14,0,0,0,0,0,0,8,6,14,3,0,3,41,10,51
ILOC50800301,58,0,58,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,58,3,61
ILOC50800302,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18
ILOC50800303,35,0,35,0,5,5,0,0,0,0,0,0,0,5,5,0,0,0,35,5,40
ILOC50800304,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,12,0,12
ILOC50800305,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14
ILOC50800306,13,3,16,0,0,0,0,0,0,9,0,9,9,0,9,0,0,0,22,3,25
ILOC50800307,18,9,27,3,3,6,0,0,0,0,0,0,3,3,6,0,0,0,21,12,33
ILOC50800308,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,20,0,20
ILOC50800401,14,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,18
ILOC50800402,10,3,13,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,13,3,16
ILOC50800403,55,0,55,7,0,7,0,0,0,0,0,0,7,0,7,0,0,0,62,0,62
ILOC50800404,20,23,43,7,46,53,0,0,0,0,0,0,7,46,53,0,6,6,27,75,102
ILOC50800405,16,0,16,5,0,5,0,0,0,0,0,0,5,0,5,0,0,0,21,0,21
ILOC59499494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC59799797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC60100101,165,2814,2979,390,5552,5942,25,331,356,41,380,421,456,6263,6719,36,367,403,657,9444,10101
ILOC60100102,153,1944,2097,340,3949,4289,21,238,259,26,202,228,387,4389,4776,11,272,283,551,6605,7156
ILOC60100103,15,231,246,37,605,642,8,35,43,0,15,15,45,655,700,3,32,35,63,918,981
ILOC60100201,14,480,494,19,739,758,3,58,61,6,65,71,28,862,890,0,43,43,42,1385,1427
ILOC60100202,20,316,336,23,389,412,0,42,42,4,37,41,27,468,495,0,39,39,47,823,870
ILOC60100203,71,1162,1233,80,1977,2057,4,157,161,12,168,180,96,2302,2398,11,141,152,178,3605,3783
ILOC60100204,36,818,854,55,2022,2077,0,130,130,7,108,115,62,2260,2322,6,97,103,104,3175,3279
ILOC60100205,34,718,752,68,1177,1245,5,101,106,7,84,91,80,1362,1442,8,63,71,122,2143,2265
ILOC60100301,158,1249,1407,279,2955,3234,17,180,197,42,287,329,338,3422,3760,17,159,176,513,4830,5343
ILOC60100302,171,4365,4536,431,12641,13072,28,726,754,50,756,806,509,14123,14632,22,639,661,702,19127,19829
ILOC60100303,276,5597,5873,533,9621,10154,25,628,653,74,749,823,632,10998,11630,40,634,674,948,17229,18177
ILOC60100304,64,3415,3479,237,13597,13834,7,636,643,26,988,1014,270,15221,15491,17,527,544,351,19163,19514
ILOC60100401,28,98,126,52,139,191,3,10,13,0,7,7,55,156,211,4,3,7,87,257,344
ILOC60100402,17,81,98,12,93,105,0,14,14,4,12,16,16,119,135,4,10,14,37,210,247
ILOC60100403,119,1150,1269,269,3017,3286,24,213,237,37,221,258,330,3451,3781,11,166,177,460,4767,5227
ILOC60100501,81,2129,2210,336,8825,9161,20,517,537,39,481,520,395,9823,10218,17,333,350,493,12285,12778
ILOC60100601,293,6544,6837,562,14381,14943,23,811,834,81,1094,1175,666,16286,16952,46,824,870,1005,23654,24659
ILOC60100701,27,748,775,66,2154,2220,0,103,103,9,98,107,75,2355,2430,0,85,85,102,3188,3290
ILOC60100702,32,591,623,76,1305,1381,4,99,103,5,69,74,85,1473,1558,0,66,66,117,2130,2247
ILOC60100703,32,1188,1220,71,2344,2415,5,165,170,18,130,148,94,2639,2733,3,132,135,129,3959,4088
ILOC60100801,29,873,902,59,1307,1366,3,132,135,5,89,94,67,1528,1595,5,79,84,101,2480,2581
ILOC60100802,32,826,858,50,1475,1525,3,99,102,8,118,126,61,1692,1753,9,79,88,102,2597,2699
ILOC60100803,26,86,112,40,153,193,3,9,12,0,19,19,43,181,224,4,5,9,73,272,345
ILOC60100804,51,794,845,61,1393,1454,6,103,109,9,104,113,76,1600,1676,6,98,104,133,2492,2625
ILOC60100901,29,582,611,42,871,913,0,64,64,9,56,65,51,991,1042,4,48,52,84,1621,1705
ILOC60100902,48,1223,1271,149,3063,3212,10,219,229,19,238,257,178,3520,3698,12,168,180,238,4911,5149
ILOC60100903,24,260,284,32,510,542,3,39,42,0,42,42,35,591,626,4,39,43,63,890,953
ILOC60101001,143,2051,2194,317,4240,4557,8,247,255,49,312,361,374,4799,5173,27,226,253,544,7076,7620
ILOC60101002,109,938,1047,265,1901,2166,9,134,143,29,147,176,303,2182,2485,20,91,111,432,3211,3643
ILOC60101003,26,285,311,49,865,914,3,49,52,6,59,65,58,973,1031,0,29,29,84,1287,1371
ILOC60101004,84,1157,1241,183,2140,2323,9,133,142,17,140,157,209,2413,2622,13,129,142,306,3699,4005
ILOC60101005,32,559,591,86,1016,1102,3,70,73,8,76,84,97,1162,1259,7,71,78,136,1792,1928
ILOC60101101,50,964,1014,134,2056,2190,5,124,129,11,136,147,150,2316,2466,0,109,109,200,3389,3589
ILOC60101102,38,1780,1818,154,6130,6284,10,327,337,11,303,314,175,6760,6935,5,250,255,218,8790,9008
ILOC69499494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC69799797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC70100101,84,181,265,86,781,867,6,31,37,10,59,69,102,871,973,72,52,124,258,1104,1362
ILOC70100102,95,187,282,103,896,999,5,48,53,16,59,75,124,1003,1127,19,47,66,238,1237,1475
ILOC70100103,13,81,94,18,330,348,0,21,21,3,20,23,21,371,392,11,28,39,45,480,525
ILOC70100104,0,8,8,8,83,91,0,6,6,0,12,12,8,101,109,3,4,7,11,113,124
ILOC70100105,87,154,241,144,1001,1145,9,31,40,20,58,78,173,1090,1263,60,58,118,320,1302,1622
ILOC70100106,48,137,185,47,890,937,0,39,39,8,78,86,55,1007,1062,13,38,51,116,1182,1298
ILOC70100107,93,188,281,126,1133,1259,0,43,43,22,97,119,148,1273,1421,26,48,74,267,1509,1776
ILOC70100108,0,0,0,4,16,20,0,0,0,0,5,5,4,21,25,0,0,0,4,21,25
ILOC70100201,13,0,13,0,0,0,0,0,0,5,0,5,5,0,5,3,0,3,21,0,21
ILOC70100202,26,0,26,3,3,6,0,0,0,3,0,3,6,3,9,3,0,3,35,3,38
ILOC70100203,36,0,36,0,3,3,0,0,0,4,0,4,4,3,7,4,0,4,44,3,47
ILOC70100204,21,0,21,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,24,0,24
ILOC70100205,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11
ILOC70100206,24,0,24,5,0,5,0,0,0,0,0,0,5,0,5,4,0,4,33,0,33
ILOC70100207,9,0,9,0,0,0,0,0,0,8,0,8,8,0,8,0,0,0,17,0,17
ILOC70200101,41,0,41,5,0,5,0,0,0,0,0,0,5,0,5,9,0,9,55,0,55
ILOC70200102,62,4,66,0,20,20,0,0,0,4,0,4,4,20,24,29,0,29,95,24,119
ILOC70200103,47,8,55,14,13,27,4,0,4,4,0,4,22,13,35,3,4,7,72,25,97
ILOC70200104,26,0,26,0,0,0,0,0,0,3,0,3,3,0,3,3,3,6,32,3,35
ILOC70200201,40,3,43,3,10,13,0,0,0,0,0,0,3,10,13,3,0,3,46,13,59
ILOC70200301,16,3,19,0,6,6,0,0,0,0,0,0,0,6,6,0,9,9,16,18,34
ILOC70200302,12,8,20,3,6,9,3,3,6,0,0,0,6,9,15,0,3,3,18,20,38
ILOC70200303,37,4,41,0,5,5,0,0,0,0,0,0,0,5,5,0,0,0,37,9,46
ILOC70200304,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,22,0,22
ILOC70200305,34,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,34
ILOC70200306,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23
ILOC70200401,31,0,31,3,0,3,0,0,0,0,0,0,3,0,3,0,7,7,34,7,41
ILOC70200402,0,0,0,0,5,5,0,4,4,0,0,0,0,9,9,0,0,0,0,9,9
ILOC70200501,19,0,19,3,5,8,3,0,3,0,0,0,6,5,11,0,0,0,25,5,30
ILOC70200502,7,3,10,0,22,22,0,3,3,0,0,0,0,25,25,12,0,12,19,28,47
ILOC70200503,22,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,25
ILOC70200601,7,0,7,11,3,14,0,3,3,0,0,0,11,6,17,0,0,0,18,6,24
ILOC70200602,24,3,27,0,3,3,0,3,3,0,0,0,0,6,6,0,0,0,24,9,33
ILOC70200701,26,7,33,6,30,36,0,0,0,37,4,41,43,34,77,0,0,0,69,41,110
ILOC70200801,46,5,51,0,12,12,0,3,3,0,0,0,0,15,15,0,0,0,46,20,66
ILOC70200802,11,10,21,0,15,15,0,0,0,0,0,0,0,15,15,0,0,0,11,25,36
ILOC70200901,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,17,4,21
ILOC70200902,37,24,61,15,214,229,3,6,9,0,36,36,18,256,274,0,21,21,55,301,356
ILOC70201001,30,0,30,0,9,9,0,0,0,0,0,0,0,9,9,0,3,3,30,12,42
ILOC70201002,3,3,6,0,7,7,0,0,0,0,0,0,0,7,7,0,0,0,3,10,13
ILOC70201101,39,4,43,0,8,8,0,3,3,0,0,0,0,11,11,9,0,9,48,15,63
ILOC70201102,11,0,11,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,14,0,14
ILOC70201201,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
ILOC70201202,9,0,9,3,0,3,0,0,0,0,0,0,3,0,3,4,0,4,16,0,16
ILOC70201203,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7
ILOC70201204,67,5,72,4,5,9,0,3,3,0,0,0,4,8,12,4,0,4,75,13,88
ILOC70201301,55,7,62,0,15,15,0,0,0,0,0,0,0,15,15,0,0,0,55,22,77
ILOC70201302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC70201401,20,0,20,0,4,4,0,3,3,10,0,10,10,7,17,0,0,0,30,7,37
ILOC70201402,22,3,25,0,8,8,0,0,0,0,0,0,0,8,8,0,0,0,22,11,33
ILOC70201403,34,0,34,0,15,15,0,0,0,3,0,3,3,15,18,0,0,0,37,15,52
ILOC70201404,15,0,15,3,0,3,3,0,3,0,0,0,6,0,6,0,0,0,21,0,21
ILOC70201501,25,0,25,0,6,6,0,0,0,6,0,6,6,6,12,0,4,4,31,10,41
ILOC70201601,33,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3,36
ILOC70201701,53,6,59,3,35,38,0,0,0,30,0,30,33,35,68,4,0,4,90,41,131
ILOC70300101,17,97,114,35,410,445,3,24,27,5,17,22,43,451,494,3,24,27,63,572,635
ILOC70300102,11,98,109,35,659,694,3,34,37,0,40,40,38,733,771,6,32,38,55,863,918
ILOC70300201,32,87,119,63,500,563,8,21,29,9,21,30,80,542,622,0,24,24,112,653,765
ILOC70300202,25,76,101,59,520,579,3,19,22,8,22,30,70,561,631,4,25,29,99,662,761
ILOC70300301,35,0,35,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,38,3,41
ILOC70300302,42,279,321,67,844,911,3,32,35,9,99,108,79,975,1054,20,68,88,141,1322,1463
ILOC70300303,7,0,7,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,11,0,11
ILOC70300304,23,25,48,6,83,89,0,7,7,3,4,7,9,94,103,3,7,10,35,126,161
ILOC70300401,33,69,102,18,134,152,3,5,8,3,11,14,24,150,174,3,10,13,60,229,289
ILOC70300402,18,24,42,7,50,57,3,0,3,0,7,7,10,57,67,3,0,3,31,81,112
ILOC70300403,22,0,22,4,5,9,0,0,0,0,0,0,4,5,9,4,0,4,30,5,35
ILOC70300404,20,122,142,11,175,186,3,15,18,0,14,14,14,204,218,3,15,18,37,341,378
